employee_id,name,age,gender,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time,attrition,company_health_score
EMP_03700,Mary Moore,58,Male,Marketing,Content Creator,4,4,3,3,3,15143,18,1,18,11,24,12,Travel_Frequently,No,No,58.0
EMP_03701,Donna Scott,35,Female,Finance,Controller,2,4,3,3,3,6451,19,2,2,1,4,15,Travel_Rarely,No,No,81.2
EMP_03702,Robert Martinez,59,Male,Customer Service,Customer Success Manager,4,4,3,3,3,13837,19,2,4,1,23,26,Travel_Rarely,No,No,88.1
EMP_03703,Lisa Thompson,53,Female,Legal,Paralegal,3,4,3,3,4,12238,19,1,15,4,18,15,Travel_Rarely,No,No,45.5
EMP_03704,Deborah Ramirez,36,Male,Operations,Operations Manager,1,3,1,2,1,6072,18,0,1,1,4,17,Travel_Frequently,Yes,Yes,22.9
EMP_03705,Anthony Williams,43,Male,Marketing,Marketing Manager,3,3,3,3,2,10470,14,1,7,7,8,21,Travel_Rarely,No,No,59.5
EMP_03706,Robert Miller,48,Male,Human Resources,HR Specialist,3,4,3,4,3,12879,21,0,7,6,25,27,Travel_Rarely,No,No,67.5
EMP_03707,Kimberly Wilson,39,Male,Human Resources,Recruiter,2,4,3,4,3,9372,21,1,4,0,9,25,Travel_Rarely,No,No,52.6
EMP_03708,Richard Clark,37,Female,Marketing,Marketing Specialist,2,4,3,3,3,7078,20,1,3,0,7,11,Travel_Rarely,Yes,No,86.3
EMP_03709,Kenneth Moore,34,Female,Research & Development,Research Scientist,2,4,3,3,3,9210,23,1,8,2,10,26,Travel_Rarely,No,No,69.6
EMP_03710,Brian Robinson,27,Male,Marketing,Brand Strategist,1,4,3,3,3,5018,21,0,0,0,1,13,Travel_Rarely,No,No,62.7
EMP_03711,Emily Wright,22,Female,IT,Security Analyst,2,4,3,4,3,6649,21,0,0,0,0,3,Travel_Rarely,No,No,36.2
EMP_03712,Elizabeth Walker,34,Female,Research & Development,Lab Technician,1,4,3,3,3,5666,19,0,0,0,2,3,Travel_Rarely,No,No,38.3
EMP_03713,Melissa Flores,52,Male,Human Resources,HR Manager,4,4,4,4,4,15013,18,3,5,4,30,6,Travel_Rarely,No,No,67.1
EMP_03714,Mark Walker,30,Male,Sales,Account Manager,2,4,3,3,3,8621,20,1,1,0,7,11,Travel_Frequently,No,No,23.6
EMP_03715,Brian Wright,28,Male,Finance,Financial Analyst,1,4,3,3,3,6182,23,0,1,1,2,12,Travel_Rarely,No,No,80.2
EMP_03716,Brian King,34,Male,Engineering,Engineering Manager,3,4,4,4,4,10704,21,2,7,4,12,6,Non-Travel,No,No,59.2
EMP_03717,Karen Robinson,44,Female,Legal,Contract Specialist,1,4,3,4,3,7002,21,0,7,5,8,6,Non-Travel,No,No,95.0
EMP_03718,Christopher Allen,30,Male,Customer Service,Service Representative,1,3,4,3,3,6942,18,1,2,2,6,1,Travel_Rarely,No,No,95.0
EMP_03719,Kenneth Nguyen,30,Female,Finance,Accountant,1,4,2,2,2,6568,23,1,0,0,0,27,Travel_Rarely,No,Yes,34.7
EMP_03720,Sandra Martin,26,Female,Finance,Finance Manager,2,4,3,3,3,7656,20,1,1,1,3,8,Travel_Rarely,No,No,60.1
EMP_03721,William Sanchez,34,Male,Marketing,Marketing Specialist,1,3,4,3,3,5496,16,0,0,0,2,19,Travel_Rarely,No,No,79.9
EMP_03722,Mark Lee,30,Female,Legal,Contract Specialist,1,4,3,3,3,5302,23,0,0,0,2,15,Non-Travel,Yes,No,92.7
EMP_03723,Kimberly Wright,53,Male,Finance,Accountant,3,4,3,4,4,14336,21,2,19,12,25,11,Travel_Rarely,No,No,32.5
EMP_03724,Linda Moore,56,Male,Human Resources,HR Manager,2,3,3,3,3,9630,18,1,5,2,7,8,Travel_Frequently,No,No,29.8
EMP_03725,Andrew Allen,36,Male,IT,IT Manager,2,4,4,3,4,8239,22,1,4,3,7,2,Travel_Rarely,No,No,50.8
EMP_03726,Joshua Young,25,Male,Engineering,Technical Lead,2,4,3,3,3,8546,22,2,1,0,3,4,Travel_Frequently,No,No,72.5
EMP_03727,Kevin Hill,25,Male,Marketing,Content Creator,1,3,2,3,2,6162,19,0,2,0,3,20,Non-Travel,Yes,Yes,46.9
EMP_03728,Donald Martinez,34,Female,IT,Network Engineer,1,3,3,3,2,6099,16,0,5,0,5,14,Travel_Frequently,Yes,Yes,57.3
EMP_03729,Mark Lewis,39,Female,Marketing,Content Creator,1,3,2,2,3,4902,16,0,0,0,1,29,Travel_Frequently,No,Yes,16.4
EMP_03730,Jennifer Walker,42,Female,Customer Service,Support Specialist,2,4,3,3,2,9847,21,1,3,2,6,5,Travel_Rarely,Yes,No,20.3
EMP_03731,Margaret Nguyen,33,Male,Finance,Accountant,1,4,3,3,3,6980,22,1,1,1,7,27,Travel_Rarely,No,No,77.4
EMP_03732,David Torres,35,Female,Finance,Financial Analyst,2,4,3,3,3,8455,21,1,0,0,4,3,Travel_Rarely,No,No,47.1
EMP_03733,Daniel Thompson,32,Male,Customer Service,Service Representative,2,3,3,3,3,8113,20,1,5,2,7,22,Travel_Rarely,Yes,No,25.7
EMP_03734,Kimberly White,41,Female,IT,IT Manager,3,4,4,4,4,12637,21,2,14,11,19,28,Travel_Rarely,No,No,64.6
EMP_03735,Amanda Miller,48,Female,Customer Service,Support Specialist,3,4,4,4,4,11510,20,2,14,7,16,5,Travel_Rarely,No,No,76.3
EMP_03736,Andrew Hill,23,Female,Customer Service,Customer Success Manager,1,3,3,4,3,5777,17,0,0,0,1,14,Non-Travel,No,No,59.8
EMP_03737,Barbara Hernandez,40,Male,Finance,Financial Analyst,3,4,3,3,2,10255,21,1,1,0,10,27,Travel_Rarely,No,No,53.8
EMP_03738,Nancy Lewis,46,Female,Human Resources,Recruiter,3,4,3,3,3,9224,21,2,2,1,4,24,Travel_Rarely,No,No,59.1
EMP_03739,Melissa Young,47,Female,Operations,Operations Analyst,2,4,3,3,2,9647,20,0,12,4,15,7,Travel_Rarely,Yes,No,55.3
EMP_03740,Michelle Moore,43,Male,Customer Service,Service Representative,4,4,4,4,4,16366,15,2,19,19,20,5,Travel_Rarely,No,No,37.7
EMP_03741,Steven Rodriguez,41,Female,IT,Security Analyst,3,4,2,3,3,11462,18,1,11,8,13,10,Travel_Frequently,No,No,49.1
EMP_03742,Nancy Davis,47,Male,Finance,Finance Manager,3,4,3,3,3,13141,21,1,18,14,19,14,Non-Travel,No,No,71.4
EMP_03743,Mary Wright,36,Male,Human Resources,HR Specialist,2,4,4,4,4,8923,19,1,10,7,12,9,Travel_Rarely,No,No,67.8
EMP_03744,Kenneth Lee,43,Female,Human Resources,HR Manager,2,4,4,3,4,8407,22,0,2,2,8,3,Travel_Rarely,No,No,65.0
EMP_03745,James Brown,34,Female,Finance,Finance Manager,1,4,3,4,4,5418,22,0,2,2,4,15,Travel_Rarely,No,No,44.1
EMP_03746,Jennifer Lewis,38,Male,Finance,Financial Analyst,3,4,3,4,3,12143,18,2,10,4,16,12,Travel_Rarely,No,No,58.7
EMP_03747,David Hernandez,26,Male,Legal,Legal Counsel,1,4,4,3,3,5374,23,1,1,1,2,9,Travel_Rarely,No,No,22.8
EMP_03748,Carol Scott,35,Male,Finance,Controller,3,3,3,3,3,11199,16,2,9,0,10,24,Travel_Frequently,No,No,65.2
EMP_03749,Joshua Gonzalez,27,Male,Sales,Sales Director,1,4,4,4,4,5126,21,0,3,2,3,9,Travel_Rarely,No,No,87.7
EMP_03750,Mark Rodriguez,30,Female,Sales,Account Manager,1,3,3,3,3,5021,16,1,1,1,1,26,Travel_Rarely,No,No,35.5
EMP_03751,Kevin Brown,37,Male,Human Resources,HR Specialist,2,4,3,3,2,8866,23,1,2,0,5,1,Travel_Rarely,Yes,No,51.5
EMP_03752,Donna Lee,41,Female,Human Resources,HR Manager,2,4,2,3,3,9440,19,1,5,3,6,16,Travel_Rarely,Yes,No,67.9
EMP_03753,Donna Jackson,57,Male,Sales,Account Manager,1,4,4,4,3,6404,20,0,1,0,6,28,Travel_Rarely,No,No,84.6
EMP_03754,Linda Walker,22,Male,Engineering,Mechanical Engineer,1,4,3,3,3,5367,22,0,0,0,0,9,Non-Travel,No,No,53.9
EMP_03755,Ashley Jackson,56,Male,Legal,Legal Counsel,5,4,4,4,4,16590,17,3,6,4,27,19,Travel_Rarely,No,No,49.5
EMP_03756,Charles Wilson,34,Male,Finance,Financial Analyst,2,4,3,4,2,10471,24,0,5,3,12,22,Travel_Rarely,Yes,No,26.6
EMP_03757,Matthew Hernandez,49,Male,Human Resources,HR Specialist,4,4,3,4,3,14319,18,2,3,2,27,10,Non-Travel,Yes,No,63.9
EMP_03758,Joseph Lopez,47,Male,Engineering,Engineering Manager,2,4,3,4,3,8162,22,0,2,1,5,19,Travel_Frequently,No,No,95.0
EMP_03759,James Nguyen,58,Male,Operations,Operations Manager,4,4,4,4,4,12848,22,3,7,2,16,19,Non-Travel,No,No,67.0
EMP_03760,Barbara Miller,26,Male,Engineering,Software Engineer,1,4,3,3,3,5393,23,1,1,1,1,14,Travel_Frequently,No,No,61.6
EMP_03761,Linda Flores,58,Female,IT,Security Analyst,1,4,4,3,4,6184,20,0,1,0,2,11,Non-Travel,No,No,67.8
EMP_03762,Nancy Wilson,24,Female,Legal,Legal Counsel,2,4,3,2,2,8136,21,1,1,1,1,14,Travel_Frequently,No,No,61.8
EMP_03763,Christopher Brown,55,Female,Human Resources,HR Manager,5,4,4,4,3,17101,20,3,8,0,29,5,Travel_Rarely,No,No,47.4
EMP_03764,Jessica Martinez,46,Male,Marketing,Content Creator,1,4,4,3,3,6218,19,0,0,0,1,15,Travel_Rarely,No,No,76.8
EMP_03765,Kenneth Williams,40,Male,Sales,Business Development,3,4,4,4,4,10760,22,0,9,1,12,10,Travel_Rarely,No,No,66.1
EMP_03766,Lisa Young,37,Male,Operations,Process Engineer,1,3,2,3,2,4540,19,0,0,0,0,10,Travel_Rarely,Yes,Yes,38.3
EMP_03767,Dorothy Lee,25,Female,Finance,Finance Manager,1,4,3,4,2,6517,24,0,1,1,3,8,Travel_Rarely,No,No,44.4
EMP_03768,Barbara Wilson,52,Female,Customer Service,Support Specialist,1,3,2,3,2,5114,19,0,1,0,1,16,Non-Travel,Yes,Yes,61.5
EMP_03769,Barbara Clark,49,Male,Marketing,Content Creator,3,4,4,4,4,10895,20,2,12,12,12,1,Travel_Rarely,No,No,74.0
EMP_03770,Joseph Sanchez,57,Male,Engineering,Technical Lead,1,4,3,3,3,6282,23,0,1,0,4,2,Travel_Rarely,No,No,52.0
EMP_03771,Steven Nguyen,49,Male,Marketing,Brand Strategist,3,4,4,4,4,10732,18,3,2,1,11,7,Travel_Rarely,No,No,80.0
EMP_03772,Charles Hill,58,Male,Operations,Operations Analyst,3,4,4,4,3,11126,19,1,3,3,15,17,Travel_Rarely,No,No,53.0
EMP_03773,Christopher Ramirez,55,Female,Engineering,Engineering Manager,3,4,3,3,4,12312,20,1,0,0,18,8,Non-Travel,No,No,47.9
EMP_03774,Kimberly Allen,38,Male,Customer Service,Support Lead,3,4,2,3,2,12325,19,1,4,3,14,15,Travel_Rarely,Yes,No,48.3
EMP_03775,Nancy Young,48,Male,Research & Development,R&D Manager,4,3,3,3,4,16056,15,2,22,14,26,5,Travel_Rarely,No,No,30.1
EMP_03776,Sarah Martin,32,Male,Engineering,Mechanical Engineer,1,3,3,3,3,5898,21,1,1,1,3,13,Travel_Rarely,No,No,70.5
EMP_03777,Matthew Lewis,52,Male,Marketing,Content Creator,4,4,4,4,4,17348,22,2,27,19,28,14,Travel_Rarely,No,No,29.0
EMP_03778,Donald Brown,45,Male,Engineering,Technical Lead,2,4,3,3,3,9495,17,0,10,1,10,10,Travel_Frequently,No,No,39.9
EMP_03779,Kenneth Walker,38,Male,Engineering,Technical Lead,1,4,3,4,4,5884,22,0,2,0,2,2,Travel_Rarely,No,No,24.6
EMP_03780,Jennifer Hill,45,Male,Human Resources,Training Coordinator,3,4,4,4,4,11650,18,1,14,2,14,19,Travel_Rarely,No,No,60.5
EMP_03781,Kimberly Brown,32,Male,Marketing,Marketing Manager,2,4,3,3,4,8011,22,1,3,0,7,6,Travel_Rarely,No,No,59.3
EMP_03782,Matthew King,45,Female,Customer Service,Service Representative,2,4,3,3,3,9357,21,1,7,1,7,15,Travel_Frequently,No,No,56.1
EMP_03783,Susan Nguyen,40,Male,Engineering,Engineering Manager,3,4,4,4,4,10099,22,1,6,4,11,21,Travel_Rarely,No,No,43.2
EMP_03784,Christopher Martinez,34,Male,Operations,Process Engineer,1,4,3,3,3,5843,20,0,0,0,5,3,Travel_Rarely,No,No,40.9
EMP_03785,Sarah Lee,59,Female,IT,System Administrator,1,4,3,4,3,6308,20,1,4,4,5,20,Travel_Frequently,No,No,70.4
EMP_03786,Paul Nguyen,24,Male,IT,IT Manager,1,4,2,3,2,4956,21,0,1,1,1,11,Travel_Rarely,Yes,Yes,28.1
EMP_03787,Elizabeth Hill,50,Female,Sales,Business Development,2,4,3,4,4,9485,20,1,11,0,12,15,Travel_Rarely,No,No,67.7
EMP_03788,Anthony Garcia,29,Female,Research & Development,Lab Technician,1,4,3,3,3,5976,21,0,1,1,2,3,Travel_Rarely,Yes,No,46.1
EMP_03789,George Wilson,30,Male,Customer Service,Customer Success Manager,2,4,3,3,3,8976,22,1,0,0,8,15,Travel_Rarely,No,No,65.3
EMP_03790,Ashley Ramirez,27,Male,Finance,Financial Analyst,1,3,2,3,2,5216,19,0,1,1,2,11,Travel_Frequently,No,Yes,61.5
EMP_03791,James Rodriguez,25,Female,Legal,Paralegal,2,4,3,4,4,7860,20,2,2,2,2,6,Travel_Rarely,No,No,72.6
EMP_03792,Paul Gonzalez,26,Male,Customer Service,Service Representative,1,4,3,3,3,4703,22,0,0,0,0,16,Travel_Rarely,No,No,54.6
EMP_03793,James Smith,53,Male,Human Resources,HR Manager,3,4,4,3,3,10390,18,1,9,3,10,19,Travel_Frequently,No,No,66.6
EMP_03794,Dorothy Miller,57,Female,Legal,Compliance Officer,5,3,3,3,3,16498,12,2,19,8,31,12,Travel_Rarely,Yes,No,57.7
EMP_03795,Jennifer Thompson,44,Male,Research & Development,R&D Manager,4,4,2,3,2,15267,21,3,16,11,20,19,Travel_Rarely,Yes,No,62.1
EMP_03796,Jennifer Clark,22,Female,IT,Security Analyst,1,3,2,2,2,5003,17,0,0,0,0,10,Travel_Rarely,Yes,Yes,32.1
EMP_03797,Margaret Sanchez,54,Female,Customer Service,Support Specialist,4,4,3,3,3,15053,21,3,1,1,32,25,Travel_Rarely,No,No,59.0
EMP_03798,Matthew Young,44,Female,Engineering,Software Engineer,1,4,3,3,3,6114,21,0,1,0,1,9,Travel_Rarely,No,No,65.8
EMP_03799,Steven Taylor,41,Female,Sales,Business Development,3,4,3,4,3,11805,20,1,1,1,17,24,Travel_Rarely,No,No,44.1
EMP_03800,James Hernandez,58,Female,Customer Service,Service Representative,2,4,3,3,3,10243,22,1,7,7,9,12,Travel_Rarely,Yes,No,43.7
EMP_03801,Michael Smith,37,Male,Marketing,Marketing Specialist,1,3,3,3,3,5175,19,0,0,0,0,17,Travel_Rarely,Yes,No,37.0
EMP_03802,Susan Rodriguez,35,Female,Marketing,Content Creator,1,3,2,2,2,4893,17,0,0,0,1,3,Travel_Frequently,Yes,Yes,9.2
EMP_03803,Patricia Gonzalez,51,Female,Engineering,Engineering Manager,3,4,3,4,4,13299,20,2,13,0,22,3,Travel_Rarely,No,No,40.1
EMP_03804,Betty Davis,42,Female,Research & Development,Lab Technician,2,3,2,2,2,10818,17,0,12,4,12,29,Travel_Frequently,No,Yes,40.9
EMP_03805,Susan Smith,49,Female,Engineering,Engineering Manager,2,4,3,2,3,9076,21,1,1,1,16,1,Travel_Rarely,Yes,Yes,21.9
EMP_03806,John Miller,48,Female,Marketing,Marketing Specialist,4,4,4,3,3,14083,19,3,10,10,23,17,Travel_Rarely,No,No,71.2
EMP_03807,Daniel Clark,53,Male,Operations,Quality Specialist,1,4,2,3,3,4427,20,0,0,0,3,14,Travel_Rarely,Yes,No,62.6
EMP_03808,Michelle Sanchez,34,Female,Legal,Contract Specialist,1,4,4,4,4,4560,22,0,1,1,1,19,Travel_Rarely,No,No,26.6
EMP_03809,Donald Nguyen,24,Male,Finance,Financial Analyst,2,4,2,3,3,8652,19,0,2,1,2,1,Travel_Frequently,No,No,73.8
EMP_03810,Richard Young,40,Male,Finance,Financial Analyst,3,4,3,3,3,10416,20,2,0,0,11,6,Travel_Frequently,No,No,76.6
EMP_03811,George Thompson,46,Male,IT,System Administrator,3,4,2,3,3,11597,20,2,10,6,19,10,Travel_Rarely,Yes,No,44.1
EMP_03812,Kevin Garcia,53,Female,Operations,Quality Specialist,2,4,3,4,2,10362,19,0,13,5,16,27,Travel_Rarely,Yes,No,69.6
EMP_03813,Carol Thompson,32,Female,Legal,Contract Specialist,1,3,2,2,2,6881,18,0,0,0,1,11,Travel_Rarely,Yes,Yes,22.6
EMP_03814,Barbara Williams,50,Male,Legal,Compliance Officer,3,4,4,4,3,11563,19,1,7,3,15,17,Non-Travel,No,No,63.8
EMP_03815,Emily Moore,53,Male,Human Resources,Recruiter,5,4,3,3,3,17789,18,3,3,2,30,17,Travel_Frequently,No,No,39.2
EMP_03816,Jessica Thomas,52,Male,Research & Development,Lab Technician,2,4,4,4,4,7438,22,0,3,2,3,13,Travel_Rarely,No,No,29.7
EMP_03817,Deborah Moore,52,Male,Research & Development,Research Scientist,2,4,3,4,4,8796,21,0,2,1,3,25,Travel_Rarely,No,No,55.1
EMP_03818,Patricia Lopez,59,Male,Sales,Sales Representative,3,3,1,3,1,10583,18,1,7,6,13,21,Travel_Frequently,Yes,Yes,35.8
EMP_03819,Linda Ramirez,47,Female,IT,Security Analyst,2,4,4,4,3,9138,24,1,11,1,11,13,Travel_Rarely,No,No,54.8
EMP_03820,Kenneth King,36,Male,Engineering,Technical Lead,3,4,3,4,4,10276,22,2,7,7,9,9,Travel_Rarely,No,No,40.7
EMP_03821,Ashley Walker,38,Male,Research & Development,Lab Technician,1,4,3,4,3,5646,19,0,0,0,2,9,Travel_Rarely,No,No,54.8
EMP_03822,Christopher Sanchez,50,Male,Finance,Finance Manager,5,4,3,3,3,17986,17,3,17,12,27,28,Travel_Rarely,No,No,66.8
EMP_03823,Jennifer Perez,30,Male,Sales,Business Development,1,4,3,3,4,5431,24,0,0,0,1,4,Travel_Rarely,No,No,61.2
EMP_03824,Margaret Johnson,44,Female,Engineering,Software Engineer,1,4,4,4,4,6882,21,1,2,1,4,5,Non-Travel,No,No,65.3
EMP_03825,Margaret Lewis,43,Male,IT,Security Analyst,3,4,3,3,3,12650,19,2,17,10,21,8,Travel_Rarely,Yes,No,49.9
EMP_03826,Charles Perez,47,Male,Finance,Controller,2,4,3,3,3,9151,21,1,9,5,9,25,Travel_Rarely,Yes,No,83.1
EMP_03827,Joseph Hernandez,38,Female,Customer Service,Service Representative,1,4,2,3,2,7082,21,0,9,5,9,20,Travel_Rarely,Yes,No,40.8
EMP_03828,Michael Wilson,50,Male,Operations,Process Engineer,3,3,2,2,2,11807,19,2,6,2,12,29,Travel_Frequently,Yes,Yes,46.8
EMP_03829,Kenneth Nguyen,24,Female,Engineering,Software Engineer,2,3,2,3,2,7311,17,0,0,0,0,21,Travel_Rarely,Yes,Yes,59.3
EMP_03830,Ashley Harris,50,Female,Legal,Legal Counsel,3,4,4,3,3,12091,24,2,13,10,14,15,Non-Travel,No,No,70.7
EMP_03831,Donald Martin,52,Female,Marketing,Marketing Specialist,4,4,3,4,3,15473,18,2,22,5,24,2,Travel_Rarely,No,No,58.4
EMP_03832,Lisa Harris,55,Female,Marketing,Marketing Specialist,2,3,2,3,2,6650,16,0,0,0,0,26,Travel_Frequently,No,No,52.5
EMP_03833,Michelle Taylor,57,Male,Finance,Finance Manager,5,3,3,4,3,16876,14,3,17,11,31,20,Travel_Rarely,Yes,No,80.6
EMP_03834,Mark Jackson,35,Male,Engineering,Engineering Manager,1,4,2,3,2,6633,20,1,0,0,2,3,Non-Travel,Yes,Yes,12.4
EMP_03835,Joseph Lopez,23,Male,Marketing,Marketing Specialist,1,3,2,3,2,4351,19,1,0,0,1,29,Travel_Rarely,Yes,Yes,20.5
EMP_03836,Patricia Moore,46,Male,Legal,Paralegal,4,4,2,3,3,14943,17,3,16,8,24,18,Travel_Rarely,Yes,No,54.8
EMP_03837,Emily Ramirez,25,Male,Engineering,Engineering Manager,2,4,4,4,4,8530,19,1,3,1,3,18,Travel_Rarely,No,No,84.3
EMP_03838,Deborah Johnson,32,Male,Finance,Accountant,2,3,2,3,3,7395,18,1,7,6,7,11,Travel_Rarely,Yes,Yes,44.8
EMP_03839,Joshua Young,48,Male,Marketing,Brand Strategist,4,3,3,3,3,14067,12,2,6,2,24,10,Travel_Rarely,Yes,No,44.6
EMP_03840,Lisa Lopez,44,Male,Sales,Sales Director,3,4,4,4,3,12318,18,2,17,11,19,11,Travel_Rarely,No,No,56.4
EMP_03841,Sarah Ramirez,45,Female,Operations,Process Engineer,2,4,4,4,4,10256,21,1,13,3,15,2,Non-Travel,No,No,50.9
EMP_03842,Carol Sanchez,50,Male,Customer Service,Support Lead,5,4,3,3,3,16659,19,3,12,2,25,14,Travel_Rarely,Yes,No,49.2
EMP_03843,Betty Clark,28,Male,Human Resources,Training Coordinator,1,4,4,4,3,4567,21,0,1,1,2,2,Travel_Rarely,No,No,79.6
EMP_03844,Patricia Harris,52,Male,Engineering,Mechanical Engineer,4,4,3,4,4,15343,20,3,12,12,25,18,Travel_Rarely,No,No,37.3
EMP_03845,John Hill,44,Female,Operations,Operations Manager,4,4,4,4,3,14047,18,2,14,4,21,7,Travel_Rarely,No,No,91.0
EMP_03846,Brian Lee,37,Male,Finance,Controller,2,4,4,3,3,8911,23,1,8,1,10,18,Non-Travel,No,No,76.9
EMP_03847,Charles Robinson,39,Female,IT,Network Engineer,1,4,4,3,3,5870,23,0,0,0,2,11,Non-Travel,No,No,81.6
EMP_03848,Ashley Lewis,41,Male,Customer Service,Support Specialist,3,4,3,3,3,9985,19,1,1,0,4,9,Non-Travel,No,No,53.7
EMP_03849,Betty Martinez,42,Male,Research & Development,Product Developer,1,4,2,3,2,6228,21,0,0,0,3,5,Non-Travel,Yes,Yes,35.3
EMP_03850,Patricia Lopez,34,Female,Customer Service,Service Representative,1,4,3,3,4,7275,19,0,6,3,6,12,Travel_Rarely,No,No,36.2
EMP_03851,Anthony Taylor,30,Male,Human Resources,Training Coordinator,2,4,4,4,4,6359,22,1,1,1,3,3,Travel_Rarely,No,No,52.6
EMP_03852,Betty Lopez,28,Male,Human Resources,HR Manager,1,4,3,3,2,6570,20,0,1,1,5,8,Travel_Rarely,No,No,70.9
EMP_03853,George Anderson,34,Male,Operations,Quality Specialist,1,4,3,4,3,5967,21,0,0,0,3,14,Non-Travel,No,No,85.3
EMP_03854,Kevin Thomas,31,Male,Research & Development,R&D Manager,1,4,3,4,2,5388,21,0,0,0,1,19,Travel_Rarely,No,No,42.1
EMP_03855,Daniel Harris,41,Male,Sales,Sales Director,2,4,3,3,3,9478,19,1,6,1,12,14,Travel_Frequently,No,No,55.4
EMP_03856,Susan Rodriguez,56,Male,Engineering,Software Engineer,2,4,4,3,3,8672,19,1,3,3,4,3,Travel_Rarely,No,No,59.3
EMP_03857,Charles Allen,26,Male,Customer Service,Support Lead,1,4,3,3,3,5634,22,0,1,0,4,21,Travel_Rarely,No,No,36.9
EMP_03858,Linda Moore,33,Female,Marketing,Marketing Manager,1,4,4,4,4,6441,21,0,0,0,0,13,Travel_Rarely,No,No,72.6
EMP_03859,Kimberly Lewis,23,Male,Finance,Financial Analyst,1,4,4,3,3,6288,23,0,0,0,0,19,Non-Travel,No,No,49.0
EMP_03860,Lisa Brown,59,Male,Research & Development,Research Scientist,4,4,4,4,3,16662,20,3,14,8,36,29,Travel_Rarely,No,No,58.5
EMP_03861,James Jackson,48,Female,Customer Service,Service Representative,3,3,3,3,2,10466,15,1,9,8,14,2,Travel_Rarely,Yes,No,53.9
EMP_03862,Kenneth Johnson,31,Male,Research & Development,Research Scientist,2,3,3,3,2,9493,17,1,3,3,8,29,Travel_Frequently,No,No,47.8
EMP_03863,Brian Ramirez,37,Female,Operations,Operations Manager,2,4,3,4,3,8691,20,0,5,4,6,28,Travel_Rarely,No,No,61.9
EMP_03864,James Wilson,49,Male,Sales,Sales Director,4,4,4,3,4,14169,18,3,7,2,21,16,Travel_Rarely,No,No,58.1
EMP_03865,Barbara Nguyen,58,Female,Operations,Process Engineer,5,4,2,3,3,16948,21,3,12,9,26,1,Travel_Rarely,Yes,No,55.3
EMP_03866,Margaret Gonzalez,43,Female,Sales,Sales Director,2,4,4,4,4,9932,21,0,11,4,11,8,Non-Travel,No,No,48.9
EMP_03867,Susan Thompson,32,Male,Research & Development,R&D Manager,1,3,1,2,2,5956,16,0,1,0,1,7,Non-Travel,Yes,Yes,43.8
EMP_03868,James Hernandez,48,Female,Engineering,Technical Lead,4,3,2,2,1,14905,15,2,15,8,26,17,Travel_Frequently,Yes,Yes,67.8
EMP_03869,William Harris,48,Female,Finance,Finance Manager,1,4,3,3,3,4974,21,0,0,0,1,21,Non-Travel,No,No,64.5
EMP_03870,Kimberly Jackson,46,Female,Legal,Legal Counsel,3,4,4,4,3,11421,21,2,8,5,8,15,Travel_Rarely,No,No,79.9
EMP_03871,Linda Anderson,23,Male,Engineering,Technical Lead,1,4,3,3,3,5231,24,0,0,0,1,11,Travel_Rarely,No,No,37.0
EMP_03872,Kevin Rodriguez,48,Male,Customer Service,Support Lead,3,4,3,4,4,11557,21,1,7,1,20,2,Travel_Rarely,No,No,64.8
EMP_03873,William Jones,22,Male,Research & Development,Research Scientist,1,3,3,3,2,5162,18,0,0,0,0,28,Travel_Frequently,No,No,42.2
EMP_03874,Kenneth Jones,56,Female,Marketing,Marketing Manager,4,4,3,3,3,13767,18,3,11,11,18,29,Non-Travel,No,No,35.4
EMP_03875,Sandra Flores,55,Male,Marketing,Content Creator,3,4,3,3,3,11388,22,2,5,5,13,1,Travel_Frequently,No,No,48.7
EMP_03876,Steven Taylor,43,Male,Engineering,Engineering Manager,2,4,4,4,4,9342,20,2,8,2,8,10,Non-Travel,No,No,83.5
EMP_03877,David Smith,46,Female,Sales,Sales Representative,5,4,4,4,4,15798,16,3,5,1,24,29,Travel_Rarely,No,No,79.1
EMP_03878,Linda Hill,24,Male,Operations,Operations Analyst,1,4,3,3,3,5793,22,0,0,0,1,12,Travel_Rarely,No,No,66.4
EMP_03879,Linda Smith,55,Female,IT,System Administrator,4,3,2,2,2,14749,14,2,12,0,29,19,Travel_Frequently,Yes,Yes,10.4
EMP_03880,Kenneth Taylor,32,Male,Human Resources,Training Coordinator,1,4,4,4,3,6060,22,0,0,0,0,15,Travel_Rarely,No,No,58.5
EMP_03881,Sarah Lewis,31,Female,Human Resources,HR Manager,2,4,4,4,4,8894,20,0,6,2,6,19,Travel_Rarely,No,No,67.4
EMP_03882,Anthony Torres,48,Male,Finance,Finance Manager,3,4,3,4,3,11870,19,2,1,0,18,26,Travel_Rarely,No,No,65.2
EMP_03883,Nancy Lewis,57,Male,Customer Service,Customer Success Manager,3,4,3,4,3,13509,16,2,20,19,24,12,Non-Travel,No,No,28.8
EMP_03884,Carol Jackson,40,Female,Marketing,Marketing Specialist,3,4,3,3,3,10315,22,2,0,0,8,24,Travel_Rarely,No,No,46.0
EMP_03885,Joseph Hill,41,Male,IT,System Administrator,3,4,3,3,3,11626,18,3,7,7,13,14,Travel_Frequently,No,No,60.8
